build_year,sub_area,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,month,dow,year,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely
,72,39.0,,,,4.0,,8,1,2013,,,,1,1,1,0,1,0,0
,72,52.0,,,,10.0,,8,1,2013,,,,1,1,1,0,1,0,0
,72,51.0,,51.0,,17.0,,8,1,2013,,,,1,1,1,0,1,0,0
,72,51.0,,,,6.0,,8,1,2013,,,,1,1,1,0,1,0,0
2008.0,78,47.0,12.0,20.0,1.0,13.0,18.0,8,1,2013,0.7222222222222222,0.2553191489361702,,1,1,1,0,1,0,0
2012.0,12,78.0,12.0,38.0,2.0,12.0,30.0,8,1,2013,0.4,0.15384615384615385,1.0,1,1,1,1,1,0,1
1977.0,83,50.0,6.0,33.0,2.0,7.0,12.0,8,1,2013,0.5833333333333334,0.12,2.0,1,1,1,0,1,0,1
,63,37.0,,37.0,,17.0,,8,1,2013,,,,1,0,1,1,0,0,0
2013.0,125,37.0,10.0,20.0,1.0,12.0,12.0,8,2,2013,1.0,0.2702702702702703,1.0,0,0,1,0,0,0,0
,104,77.0,,41.0,,7.0,,8,2,2013,,,,0,1,0,0,0,0,1
,101,66.0,,,2.0,16.0,17.0,8,2,2013,0.9411764705882353,,1.0,0,0,0,0,0,0,0
,72,38.0,,38.0,,14.0,,8,2,2013,,,,0,0,1,1,1,0,0
2001.0,6,85.0,10.0,54.0,3.0,4.0,12.0,8,2,2013,0.3333333333333333,0.11764705882352941,3.0,1,1,1,1,0,0,1
,101,39.0,,,,8.0,,8,2,2013,,,,0,0,0,0,0,0,1
,101,46.0,,,,24.0,,8,2,2013,,,,0,0,1,0,0,0,1
,72,70.0,,,,12.0,,8,2,2013,,,,1,1,1,0,1,0,0
,22,38.0,,19.0,,2.0,,8,2,2013,,,,0,1,1,1,1,0,1
1965.0,28,34.0,6.0,21.0,2.0,9.0,9.0,8,2,2013,1.0,0.17647058823529413,3.0,1,0,1,1,1,0,1
2014.0,72,52.0,,,2.0,10.0,17.0,8,2,2013,0.5882352941176471,,1.0,1,1,1,0,1,0,0
,101,50.0,,50.0,,19.0,,8,2,2013,,,,0,0,1,0,0,0,1
2002.0,8,36.0,6.0,18.0,1.0,7.0,17.0,8,2,2013,0.4117647058823529,0.16666666666666666,3.0,1,1,1,1,1,0,1
,72,61.0,12.0,,2.0,5.0,17.0,8,2,2013,0.29411764705882354,0.19672131147540983,1.0,1,1,1,0,1,0,0
,101,82.0,,82.0,,16.0,,8,2,2013,,,,0,0,0,0,0,0,0
2013.0,72,38.0,,,1.0,2.0,,8,2,2013,,,,0,0,1,1,1,0,0
2012.0,1,80.0,14.0,35.0,2.0,5.0,40.0,8,2,2013,0.125,0.175,1.0,1,0,1,1,1,0,0
1988.0,74,54.0,9.0,32.0,2.0,6.0,17.0,8,2,2013,0.35294117647058826,0.16666666666666666,,0,1,1,1,1,0,1
1970.0,134,36.0,6.0,20.0,1.0,5.0,9.0,8,2,2013,0.5555555555555556,0.16666666666666666,,1,1,1,1,0,0,0
,15,59.0,,43.0,,,,8,2,2013,,,,0,1,1,1,0,1,1
,101,48.0,,48.0,,4.0,,8,2,2013,,,,0,0,0,0,0,0,0
1950.0,6,31.0,3.0,18.0,2.0,2.0,,8,2,2013,,0.0967741935483871,3.0,1,1,1,1,1,0,0
,6,32.0,,17.0,,2.0,,8,2,2013,,,,1,1,1,1,0,1,1
,136,76.0,,45.0,,16.0,,8,2,2013,,,,0,1,0,0,0,0,1
,102,60.0,,,2.0,24.0,24.0,8,3,2013,1.0,,1.0,0,1,0,0,0,0,1
2006.0,123,36.0,7.0,18.0,1.0,13.0,17.0,8,3,2013,0.7647058823529411,0.19444444444444445,,1,1,1,1,1,0,0
,133,50.0,,,,7.0,,8,3,2013,,,,0,0,1,1,1,1,0
,104,60.0,,60.0,,14.0,,8,3,2013,,,,0,1,1,0,0,0,1
,101,38.0,,38.0,,6.0,,8,3,2013,,,,0,0,1,0,0,0,1
,101,31.0,,31.0,,16.0,,8,3,2013,,,,0,0,1,0,0,0,1
2004.0,22,78.0,10.0,43.0,3.0,15.0,17.0,8,3,2013,0.8823529411764706,0.1282051282051282,,0,1,1,1,0,0,1
,19,65.0,,40.0,,15.0,,8,3,2013,,,,1,1,1,0,1,0,1
1960.0,78,30.0,6.0,16.0,1.0,1.0,5.0,8,3,2013,0.2,0.2,,1,1,1,0,1,0,1
,43,33.0,,18.0,,9.0,,8,3,2013,,,,1,0,1,1,1,0,1
,87,51.0,,,2.0,9.0,12.0,8,3,2013,0.75,,1.0,1,0,0,0,0,0,0
,27,45.0,,29.0,,3.0,,8,3,2013,,,,1,1,1,0,1,0,0
,101,45.0,,45.0,,25.0,,8,3,2013,,,,0,0,1,0,0,0,1
1994.0,137,38.0,8.0,19.0,1.0,1.0,17.0,8,3,2013,0.058823529411764705,0.21052631578947367,3.0,1,1,1,0,1,0,0
,72,52.0,,,,10.0,,8,3,2013,,,,0,0,1,1,1,0,1
2013.0,104,63.0,,30.0,2.0,8.0,12.0,8,3,2013,0.6666666666666666,,1.0,0,0,0,0,0,0,1
1969.0,1,45.0,6.0,29.0,2.0,5.0,9.0,8,3,2013,0.5555555555555556,0.13333333333333333,2.0,1,0,1,1,1,0,0
,104,79.0,,74.0,,6.0,,8,3,2013,,,,0,1,1,0,0,0,1
2008.0,93,51.0,9.0,30.0,2.0,16.0,17.0,8,3,2013,0.9411764705882353,0.17647058823529413,3.0,0,0,1,0,0,0,0
,60,51.0,,30.0,,11.0,,8,3,2013,,,,1,1,1,0,1,0,1
1969.0,126,44.0,5.0,29.0,2.0,5.0,9.0,8,3,2013,0.5555555555555556,0.11363636363636363,3.0,1,1,1,1,0,0,0
1975.0,121,64.0,6.0,43.0,3.0,1.0,12.0,8,3,2013,0.08333333333333333,0.09375,2.0,1,1,1,1,0,0,1
2013.0,125,80.0,,80.0,2.0,7.0,,8,3,2013,,,1.0,0,0,1,0,1,0,0
1971.0,128,45.0,5.0,28.0,2.0,4.0,9.0,8,3,2013,0.4444444444444444,0.1111111111111111,2.0,1,1,1,0,1,0,0
,107,160.0,,160.0,,24.0,,8,4,2013,,,,0,0,1,0,0,0,1
,131,82.0,,82.0,,,,8,4,2013,,,,0,0,1,0,0,0,0
1961.0,105,43.0,5.0,28.0,2.0,3.0,5.0,8,4,2013,0.6,0.11627906976744186,3.0,0,1,1,1,0,0,1
2001.0,30,79.0,12.0,45.0,3.0,16.0,17.0,8,4,2013,0.9411764705882353,0.1518987341772152,3.0,1,0,1,0,1,0,0
,70,75.0,8.0,43.0,3.0,7.0,12.0,8,4,2013,0.5833333333333334,0.10666666666666667,4.0,0,0,1,0,1,0,1
1978.0,1,32.0,6.0,32.0,1.0,6.0,9.0,8,4,2013,0.6666666666666666,0.1875,3.0,1,0,1,1,1,0,0
1960.0,142,44.0,6.0,26.0,2.0,3.0,5.0,8,4,2013,0.6,0.13636363636363635,3.0,1,1,1,0,1,0,0
,72,39.0,,,,6.0,,8,4,2013,,,,1,1,1,0,1,0,0
,72,39.0,,,,6.0,,8,4,2013,,,,1,1,1,0,1,0,0
2002.0,18,51.0,9.0,30.0,2.0,10.0,17.0,8,4,2013,0.5882352941176471,0.17647058823529413,2.0,0,1,1,1,1,0,0
,93,103.0,,103.0,,24.0,,8,4,2013,,,,0,0,1,0,0,0,0
1939.0,106,60.0,8.0,38.0,2.0,8.0,8.0,8,4,2013,1.0,0.13333333333333333,3.0,1,1,1,1,1,1,1
,65,37.0,,,,13.0,,8,4,2013,,,,0,0,1,1,1,0,0
,72,38.0,,38.0,,12.0,,8,4,2013,,,,1,1,1,0,1,0,0
,51,101.0,,58.0,,9.0,,8,4,2013,,,,0,0,1,0,0,1,0
,101,47.0,,,,16.0,,8,4,2013,,,,0,0,1,0,0,0,1
,72,64.0,,,,10.0,,8,4,2013,,,,1,1,1,0,1,0,0
1962.0,20,46.0,5.0,30.0,2.0,4.0,5.0,8,4,2013,0.8,0.10869565217391304,3.0,0,1,1,1,1,0,1
,77,53.0,,52.0,,3.0,,8,4,2013,,,,0,0,1,1,1,1,0
,72,39.0,12.0,39.0,1.0,10.0,17.0,8,4,2013,0.5882352941176471,0.3076923076923077,1.0,1,1,1,0,1,0,0
1986.0,108,73.0,10.0,44.0,3.0,1.0,17.0,8,5,2013,0.058823529411764705,0.136986301369863,2.0,1,0,1,1,1,1,1
1999.0,56,39.0,8.0,19.0,1.0,16.0,17.0,8,5,2013,0.9411764705882353,0.20512820512820512,3.0,1,0,1,1,1,0,0
1970.0,31,35.0,9.0,17.0,1.0,9.0,12.0,8,5,2013,0.75,0.2571428571428571,2.0,1,1,1,1,0,0,0
,72,39.0,,,,9.0,,8,5,2013,,,,1,1,1,0,1,0,0
,123,53.0,9.0,31.0,2.0,11.0,17.0,8,0,2013,0.6470588235294118,0.16981132075471697,,1,1,1,0,1,0,1
1970.0,108,59.0,6.0,42.0,3.0,3.0,9.0,8,0,2013,0.3333333333333333,0.1016949152542373,3.0,1,1,1,1,1,1,1
1961.0,123,44.0,5.0,27.0,2.0,1.0,4.0,8,0,2013,0.25,0.11363636363636363,3.0,0,1,1,0,1,1,1
,144,126.0,,73.0,,7.0,,8,0,2013,,,,1,0,1,1,1,0,0
,5,42.0,,18.0,,9.0,,8,0,2013,,,,1,1,1,0,0,1,1
,72,37.0,,,,5.0,,8,0,2013,,,,1,1,1,0,1,0,0
,72,52.0,,,,12.0,,8,0,2013,,,,1,1,1,0,1,0,0
,16,44.0,6.0,27.0,2.0,9.0,9.0,8,0,2013,1.0,0.13636363636363635,,1,0,1,0,0,0,0
1976.0,37,61.0,6.0,43.0,3.0,1.0,9.0,8,0,2013,0.1111111111111111,0.09836065573770492,3.0,1,0,1,0,1,1,1
,10,42.0,,17.0,,15.0,,8,0,2013,,,,1,1,1,0,0,0,0
,65,119.0,,,1.0,24.0,,8,0,2013,,,1.0,0,0,1,1,1,0,0
1973.0,30,37.0,,35.0,1.0,11.0,14.0,8,0,2013,0.7857142857142857,,2.0,1,0,1,0,0,0,0
1975.0,82,77.0,10.0,45.0,3.0,16.0,16.0,8,0,2013,1.0,0.12987012987012986,,1,1,1,0,0,0,0
2004.0,56,51.0,9.0,30.0,2.0,3.0,14.0,8,0,2013,0.21428571428571427,0.17647058823529413,4.0,1,1,1,1,1,0,0
,72,63.0,,,,12.0,,8,1,2013,,,,1,1,1,0,1,0,0
2013.0,100,40.0,,,1.0,3.0,17.0,8,1,2013,0.17647058823529413,,3.0,0,1,1,0,0,1,1
,86,61.0,,61.0,,3.0,,8,1,2013,,,,0,0,0,0,0,0,1
,139,35.0,,19.0,,3.0,,8,1,2013,,,,1,1,1,1,1,0,0
1993.0,65,38.0,8.0,19.0,1.0,6.0,17.0,8,1,2013,0.35294117647058826,0.21052631578947367,,1,0,1,1,1,0,1
,72,52.0,,,,12.0,,8,1,2013,,,,1,1,1,0,1,0,0
1967.0,21,37.0,6.0,23.0,2.0,9.0,12.0,8,1,2013,0.75,0.16216216216216217,2.0,1,1,1,0,1,0,1
2006.0,45,42.0,8.0,19.0,1.0,13.0,14.0,8,1,2013,0.9285714285714286,0.19047619047619047,2.0,1,0,1,1,0,0,0
,65,43.0,,40.0,,14.0,,8,1,2013,,,,0,1,1,1,1,0,1
2005.0,38,38.0,,17.0,1.0,7.0,9.0,8,1,2013,0.7777777777777778,,3.0,1,1,1,1,1,0,1
,65,106.0,,106.0,,13.0,,8,1,2013,,,,0,1,1,1,1,0,1
,72,64.0,,,2.0,12.0,17.0,8,1,2013,0.7058823529411765,,1.0,1,1,1,0,1,0,0
1961.0,12,42.0,5.0,26.0,2.0,2.0,5.0,8,1,2013,0.4,0.11904761904761904,2.0,1,1,1,1,1,0,1
1966.0,115,38.0,7.0,22.0,2.0,2.0,12.0,8,1,2013,0.16666666666666666,0.18421052631578946,2.0,1,1,1,1,1,0,0
1994.0,65,53.0,9.0,32.0,2.0,14.0,14.0,8,1,2013,1.0,0.16981132075471697,2.0,0,1,1,1,0,0,1
,101,31.0,,31.0,,16.0,,8,1,2013,,,,0,0,1,0,0,0,1
1980.0,55,53.0,8.0,30.0,2.0,5.0,12.0,8,1,2013,0.4166666666666667,0.1509433962264151,,1,1,1,0,1,0,0
2005.0,67,47.0,12.0,19.0,1.0,15.0,23.0,8,1,2013,0.6521739130434783,0.2553191489361702,3.0,1,0,1,0,1,0,0
2001.0,38,77.0,10.0,46.0,3.0,10.0,12.0,8,1,2013,0.8333333333333334,0.12987012987012986,,1,1,1,1,1,0,0
,136,29.0,,17.0,,8.0,,8,1,2013,,,,1,1,1,0,1,0,0
,72,40.0,,,,13.0,,8,1,2013,,,,1,1,1,0,1,0,0
,104,49.0,,44.0,,8.0,,8,1,2013,,,,0,1,1,0,0,0,1
1971.0,17,39.0,5.0,23.0,2.0,11.0,14.0,8,1,2013,0.7857142857142857,0.1282051282051282,2.0,1,0,1,1,1,0,1
,101,34.0,,34.0,,17.0,,8,1,2013,,,,0,0,1,0,0,0,1
1975.0,71,50.0,9.0,31.0,2.0,12.0,12.0,8,1,2013,1.0,0.18,2.0,1,1,1,1,1,0,1
1963.0,73,29.0,5.0,17.0,1.0,3.0,5.0,8,1,2013,0.6,0.1724137931034483,2.0,1,1,1,0,0,0,0
1996.0,10,50.0,8.0,30.0,2.0,4.0,17.0,8,1,2013,0.23529411764705882,0.16,3.0,1,1,1,0,1,1,1
2009.0,16,41.0,9.0,17.0,1.0,7.0,24.0,8,1,2013,0.2916666666666667,0.21951219512195122,4.0,1,0,1,1,1,0,0
,41,58.0,,36.0,,6.0,,8,1,2013,,,,1,1,1,1,0,0,1
,72,60.0,,,,9.0,,8,1,2013,,,,1,1,1,0,1,0,0
,142,78.0,,,3.0,5.0,17.0,8,2,2013,0.29411764705882354,,,1,1,1,0,1,0,0
,58,72.0,,45.0,,1.0,,8,2,2013,,,,1,1,1,0,0,1,1
1958.0,31,57.0,8.0,56.0,2.0,6.0,8.0,8,2,2013,0.75,0.14035087719298245,3.0,1,1,1,1,1,0,0
1962.0,84,30.0,5.0,18.0,1.0,5.0,5.0,8,2,2013,1.0,0.16666666666666666,3.0,1,1,1,1,1,0,1
,100,40.0,,40.0,,12.0,,8,2,2013,,,,0,1,1,0,0,1,1
,4,36.0,,22.0,,7.0,,8,2,2013,,,,0,1,1,1,1,0,0
,17,50.0,,34.0,,2.0,,8,2,2013,,,,1,0,1,1,1,0,1
,72,52.0,,,,11.0,,8,2,2013,,,,1,1,1,0,1,0,0
1987.0,70,52.0,8.0,29.0,2.0,5.0,23.0,8,2,2013,0.21739130434782608,0.15384615384615385,3.0,1,1,1,0,1,0,1
,142,84.0,,,,5.0,,8,2,2013,,,,1,1,1,0,1,0,0
,72,39.0,,,,13.0,,8,2,2013,,,,1,1,1,0,1,0,0
1965.0,2,37.0,5.0,21.0,1.0,9.0,9.0,8,2,2013,1.0,0.13513513513513514,3.0,1,1,1,1,1,0,0
,90,62.0,,62.0,,3.0,,8,2,2013,,,,0,0,0,0,0,0,0
,102,41.0,,,,18.0,,8,2,2013,,,,0,1,0,0,0,0,1
,133,65.0,,65.0,,8.0,,8,2,2013,,,,0,0,1,1,1,1,0
1971.0,138,44.0,6.0,28.0,2.0,7.0,9.0,8,2,2013,0.7777777777777778,0.13636363636363635,,1,1,1,1,1,0,0
,36,58.0,,43.0,,9.0,,8,2,2013,,,,0,1,1,0,1,0,0
1962.0,30,41.0,5.0,25.0,2.0,5.0,5.0,8,2,2013,1.0,0.12195121951219512,3.0,1,0,1,0,1,0,0
2004.0,82,80.0,11.0,46.0,3.0,10.0,17.0,8,2,2013,0.5882352941176471,0.1375,3.0,1,1,1,1,0,0,0
,65,60.0,,,,4.0,,8,2,2013,,,,0,0,1,1,1,0,0
,101,31.0,,31.0,,18.0,,8,2,2013,,,,0,0,1,0,0,0,1
2007.0,116,63.0,12.0,33.0,2.0,9.0,14.0,8,2,2013,0.6428571428571429,0.19047619047619047,3.0,1,1,1,0,1,0,1
,104,63.0,,,2.0,14.0,,8,2,2013,,,,0,1,0,0,0,0,1
2012.0,12,73.0,11.0,38.0,2.0,11.0,32.0,8,2,2013,0.34375,0.1506849315068493,1.0,1,1,1,0,1,0,1
1974.0,128,41.0,5.0,23.0,2.0,14.0,14.0,8,2,2013,1.0,0.12195121951219512,3.0,1,1,1,1,0,0,0
2013.0,72,46.0,,44.0,1.0,5.0,25.0,8,2,2013,0.2,,1.0,1,1,1,0,1,0,0
1965.0,70,40.0,5.0,27.0,2.0,6.0,9.0,8,2,2013,0.6666666666666666,0.125,2.0,1,1,1,1,1,0,1
,80,33.0,6.0,19.0,1.0,5.0,9.0,8,2,2013,0.5555555555555556,0.18181818181818182,,1,0,1,1,0,0,0
,101,32.0,,32.0,,15.0,,8,2,2013,,,,0,0,1,0,0,0,1
,96,42.0,,,1.0,1.0,4.0,8,2,2013,0.25,,,0,0,0,0,0,0,1
,112,37.0,,19.0,,2.0,,8,2,2013,,,,1,1,1,1,1,0,0
,78,60.0,,37.0,,2.0,,8,2,2013,,,,0,1,1,0,0,0,0
,100,56.0,,,,11.0,,8,2,2013,,,,0,1,1,0,0,1,1
2005.0,45,37.0,7.0,19.0,1.0,6.0,12.0,8,2,2013,0.5,0.1891891891891892,2.0,1,0,1,1,1,0,0
,72,52.0,,51.0,,12.0,,8,2,2013,,,,1,1,1,0,1,0,0
1981.0,43,79.0,10.0,44.0,3.0,2.0,16.0,8,3,2013,0.125,0.12658227848101267,3.0,1,0,1,1,0,0,0
,82,33.0,,17.0,,1.0,,8,3,2013,,,,1,1,1,0,0,0,0
1991.0,74,60.0,8.0,37.0,3.0,4.0,14.0,8,3,2013,0.2857142857142857,0.13333333333333333,3.0,1,1,1,1,1,0,0
,72,51.0,,,,2.0,,8,3,2013,,,,1,1,1,0,1,0,0
,100,40.0,,,,16.0,,8,3,2013,,,,1,1,1,0,0,0,0
,123,32.0,,18.0,,6.0,,8,3,2013,,,,1,1,1,1,1,0,0
1967.0,78,32.0,5.0,19.0,1.0,2.0,5.0,8,3,2013,0.4,0.15625,3.0,1,1,1,0,1,0,0
,72,39.0,,,,10.0,,8,3,2013,,,,1,1,1,0,1,0,0
1963.0,107,45.0,5.0,31.0,2.0,7.0,9.0,8,3,2013,0.7777777777777778,0.1111111111111111,2.0,1,0,1,1,0,0,1
,72,63.0,,,,17.0,,8,3,2013,,,,1,1,1,0,1,0,0
,104,79.0,,41.0,,,,8,3,2013,,,,0,1,1,0,0,0,1
,72,61.0,,,,15.0,,8,3,2013,,,,0,0,1,1,1,0,1
1964.0,110,37.0,7.0,23.0,2.0,2.0,9.0,8,3,2013,0.2222222222222222,0.1891891891891892,3.0,1,1,1,1,1,0,1
,83,37.0,,18.0,,3.0,,8,3,2013,,,,1,1,1,0,1,1,0
,35,159.0,,95.0,,16.0,,8,3,2013,,,,1,0,1,1,0,1,1
1968.0,44,46.0,5.0,28.0,2.0,2.0,12.0,8,3,2013,0.16666666666666666,0.10869565217391304,2.0,1,1,1,0,1,0,1
1973.0,83,35.0,9.0,19.0,1.0,5.0,9.0,8,3,2013,0.5555555555555556,0.2571428571428571,,1,1,1,1,1,0,1
,65,96.0,,,4.0,21.0,,8,3,2013,,,,0,0,1,1,1,0,0
,101,40.0,,,,6.0,,8,3,2013,,,,0,0,0,0,0,0,0
1992.0,65,36.0,7.0,19.0,1.0,12.0,17.0,8,3,2013,0.7058823529411765,0.19444444444444445,2.0,0,1,1,1,1,0,0
,104,49.0,,,,2.0,,8,3,2013,,,,0,1,1,0,0,0,1
1993.0,65,50.0,8.0,30.0,2.0,2.0,17.0,8,3,2013,0.11764705882352941,0.16,2.0,1,0,1,1,1,0,0
,53,35.0,,19.0,,4.0,,8,3,2013,,,,1,1,1,1,0,0,0
,72,51.0,,51.0,,3.0,,8,3,2013,,,,1,1,1,0,1,0,0
,40,87.0,,46.0,,19.0,,8,3,2013,,,,0,1,1,1,1,0,0
,65,37.0,,34.0,,16.0,,8,3,2013,,,,0,0,1,1,1,0,0
,80,60.0,,60.0,,4.0,,8,3,2013,,,,1,0,1,0,1,0,0
1963.0,19,44.0,5.0,31.0,2.0,5.0,9.0,8,3,2013,0.5555555555555556,0.11363636363636363,3.0,1,1,1,1,1,0,1
,93,64.0,,,2.0,17.0,17.0,8,4,2013,1.0,,,0,0,1,0,0,0,0
,101,34.0,,34.0,,21.0,,8,4,2013,,,,0,0,1,0,0,0,1
,101,42.0,,,,15.0,,8,4,2013,,,,0,0,0,0,0,0,0
,127,71.0,,39.0,,12.0,,8,4,2013,,,,1,1,1,1,1,0,0
1957.0,121,58.0,7.0,31.0,2.0,1.0,5.0,8,4,2013,0.2,0.1206896551724138,3.0,1,1,1,1,1,0,0
,6,39.0,,23.0,,7.0,,8,4,2013,,,,1,1,1,1,1,0,0
1979.0,34,49.0,8.0,32.0,2.0,3.0,12.0,8,4,2013,0.25,0.16326530612244897,3.0,0,1,1,1,0,0,0
,72,79.0,,,,4.0,,8,4,2013,,,,1,1,1,0,1,0,0
,63,36.0,,36.0,,8.0,,8,4,2013,,,,1,0,1,1,0,0,0
1981.0,5,42.0,8.0,21.0,1.0,12.0,12.0,8,4,2013,1.0,0.19047619047619047,,1,1,1,1,1,0,0
,101,46.0,,46.0,,4.0,,8,4,2013,,,,0,0,1,0,0,0,1
,72,51.0,,,,2.0,,8,4,2013,,,,1,1,1,0,1,0,0
,15,22.0,,14.0,,5.0,,8,4,2013,,,,1,1,1,1,1,1,0
,93,102.0,,,,12.0,,8,4,2013,,,,0,0,1,0,0,0,0
,21,35.0,,19.0,,1.0,,8,4,2013,,,,1,1,1,0,1,0,0
1987.0,123,50.0,8.0,29.0,2.0,8.0,14.0,8,4,2013,0.5714285714285714,0.16,2.0,1,1,1,1,1,1,1
1971.0,28,49.0,9.0,31.0,2.0,10.0,12.0,8,4,2013,0.8333333333333334,0.1836734693877551,3.0,1,1,1,0,1,0,0
,101,46.0,,,,17.0,,8,4,2013,,,,0,0,0,0,0,0,0
,72,39.0,,37.0,,3.0,,8,4,2013,,,,1,1,1,0,1,0,0
,101,75.0,,75.0,,2.0,,8,4,2013,,,,0,0,0,0,0,0,0
1984.0,50,58.0,10.0,32.0,2.0,16.0,17.0,8,4,2013,0.9411764705882353,0.1724137931034483,3.0,1,1,1,0,0,0,0
,104,61.0,,,,3.0,,8,4,2013,,,,0,0,0,0,0,0,1
,104,63.0,,30.0,,16.0,,8,4,2013,,,,0,1,1,0,0,0,1
,101,51.0,,51.0,,3.0,,8,5,2013,,,,0,0,1,0,0,0,1
1977.0,3,35.0,6.0,18.0,1.0,1.0,12.0,8,5,2013,0.08333333333333333,0.17142857142857143,3.0,1,1,1,0,1,0,0
,72,75.0,,75.0,,15.0,,8,5,2013,,,,1,1,1,0,1,0,0
,72,63.0,,,,15.0,,8,5,2013,,,,1,1,1,0,1,0,0
,93,64.0,,64.0,,10.0,,8,5,2013,,,,0,0,1,0,0,0,0
1959.0,26,59.0,8.0,39.0,2.0,8.0,9.0,8,5,2013,0.8888888888888888,0.13559322033898305,2.0,1,1,1,0,0,0,1
,104,49.0,,18.0,,14.0,,8,0,2013,,,,0,1,1,0,0,0,1
,87,53.0,10.0,30.0,2.0,4.0,4.0,8,0,2013,1.0,0.18867924528301888,1.0,0,0,0,0,0,0,0
,74,38.0,,20.0,,11.0,,8,0,2013,,,,1,1,1,1,1,0,0
,5,70.0,,70.0,,9.0,,8,0,2013,,,,1,1,1,1,1,0,0
1976.0,16,44.0,6.0,27.0,2.0,7.0,9.0,8,0,2013,0.7777777777777778,0.13636363636363635,3.0,1,0,1,0,0,0,0
1960.0,122,42.0,5.0,29.0,2.0,5.0,5.0,8,0,2013,1.0,0.11904761904761904,3.0,1,1,1,0,0,0,0
,104,49.0,,,,9.0,,8,0,2013,,,,0,1,1,0,0,0,1
1987.0,134,38.0,8.0,20.0,1.0,5.0,9.0,8,0,2013,0.5555555555555556,0.21052631578947367,3.0,1,1,1,0,0,0,0
,101,45.0,,45.0,3.0,18.0,25.0,8,0,2013,0.72,,1.0,0,0,1,0,0,0,1
2013.0,72,79.0,,77.0,3.0,8.0,,8,0,2013,,,1.0,1,1,1,0,1,0,0
,131,92.0,10.0,92.0,2.0,1.0,5.0,8,0,2013,0.2,0.10869565217391304,1.0,0,0,1,0,0,0,0
1962.0,24,44.0,5.0,31.0,2.0,3.0,5.0,8,0,2013,0.6,0.11363636363636363,2.0,1,1,1,1,1,0,0
1960.0,130,54.0,6.0,35.0,3.0,4.0,5.0,8,0,2013,0.8,0.1111111111111111,3.0,1,1,1,1,0,1,1
1961.0,112,42.0,5.0,26.0,2.0,5.0,5.0,8,0,2013,1.0,0.11904761904761904,2.0,1,1,1,1,1,0,0
1959.0,56,54.0,5.0,35.0,3.0,5.0,5.0,8,0,2013,1.0,0.09259259259259259,,1,1,1,0,1,0,0
,104,63.0,,30.0,,5.0,,8,0,2013,,,,0,1,0,0,0,0,1
,65,56.0,,,,8.0,,8,0,2013,,,,0,1,1,1,1,0,1
,85,73.0,,73.0,,3.0,,8,0,2013,,,,0,1,1,0,1,0,1
,142,37.0,,,1.0,16.0,17.0,8,0,2013,0.9411764705882353,,,1,1,1,0,1,0,0
,56,35.0,,20.0,,12.0,,8,0,2013,,,,1,1,1,1,0,0,0
,101,40.0,,40.0,1.0,7.0,,8,1,2013,,,,0,0,1,0,0,0,1
,72,60.0,,,,15.0,,8,1,2013,,,,1,1,1,0,1,0,0
1986.0,105,36.0,9.0,17.0,1.0,5.0,15.0,8,1,2013,0.3333333333333333,0.25,,1,1,1,1,1,0,0
,72,51.0,,,,5.0,,8,1,2013,,,,1,1,1,0,1,0,0
,93,102.0,,,,11.0,,8,1,2013,,,,0,0,1,0,0,0,0
,72,63.0,,,,5.0,,8,1,2013,,,,1,1,1,0,1,0,0
2000.0,1,74.0,10.0,45.0,3.0,7.0,14.0,8,1,2013,0.5,0.13513513513513514,3.0,1,1,1,1,1,0,0
1962.0,83,30.0,6.0,16.0,1.0,3.0,4.0,8,1,2013,0.75,0.2,3.0,0,1,1,0,0,0,0
,65,29.0,,,,16.0,,8,1,2013,,,,0,1,1,1,0,0,1
,39,60.0,,39.0,,3.0,,8,1,2013,,,,1,1,1,0,1,1,0
,104,79.0,,,,9.0,,8,1,2013,,,,0,1,0,0,0,0,1
,125,59.0,,,,23.0,,8,1,2013,,,,0,0,1,0,1,0,0
,72,63.0,,,2.0,2.0,17.0,8,1,2013,0.11764705882352941,,1.0,1,1,1,0,1,0,0
1983.0,117,40.0,8.0,20.0,1.0,10.0,12.0,8,1,2013,0.8333333333333334,0.2,3.0,1,0,1,1,1,0,0
1973.0,112,66.0,9.0,44.0,3.0,11.0,12.0,8,1,2013,0.9166666666666666,0.13636363636363635,3.0,0,1,1,1,0,0,0
1965.0,20,44.0,5.0,28.0,2.0,1.0,9.0,8,1,2013,0.1111111111111111,0.11363636363636363,2.0,0,1,1,1,0,0,1
,34,74.0,,,,3.0,,8,1,2013,,,,0,1,1,0,0,0,1
1970.0,27,60.0,6.0,44.0,3.0,2.0,9.0,8,1,2013,0.2222222222222222,0.1,2.0,1,0,1,0,1,1,1
1977.0,55,43.0,8.0,20.0,1.0,10.0,12.0,8,1,2013,0.8333333333333334,0.18604651162790697,,1,1,1,0,1,0,1
1979.0,60,44.0,6.0,28.0,2.0,6.0,9.0,8,1,2013,0.6666666666666666,0.13636363636363635,3.0,1,1,1,0,1,0,1
2014.0,101,33.0,8.0,,1.0,16.0,25.0,8,1,2013,0.64,0.24242424242424243,1.0,0,0,1,0,0,0,1
