build_year,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely,price_doc
,54.0,,,,8.0,,,,,1,1,1,0,1,0,0,4150024.0
,43.0,,,,6.0,,,,,0,1,0,0,0,0,1,4169938.0
,30.0,,17.0,,5.0,,,,,1,1,1,0,1,0,0,5000000.0
,59.0,,,,3.0,,,,,0,1,1,0,0,0,1,5935050.0
,72.0,,43.0,,11.0,,,,,1,1,1,1,0,0,0,11500000.0
,76.0,,,,5.0,,,,,0,0,0,0,0,0,0,5905900.0
,68.0,,68.0,,9.0,,,,,0,0,0,0,0,0,0,5289900.0
,74.0,,43.0,,9.0,,,,,1,0,1,1,1,0,0,11400000.0
,71.0,,48.0,,17.0,,,,,0,1,1,0,0,1,1,4480103.0
,37.0,,,,17.0,,,,,1,1,1,0,1,0,0,3274574.0
,68.0,,68.0,,7.0,,,,,0,0,0,0,0,0,0,5186850.0
,170.0,,,,2.0,,,,,0,0,0,0,0,0,1,7923741.0
,43.0,,18.0,,15.0,,,,,0,1,1,0,0,0,1,3749000.0
,43.0,,43.0,,4.0,,,,,0,1,0,0,0,0,1,4058809.0
,40.0,,27.0,,9.0,,,,,1,1,1,0,1,0,1,7400000.0
,48.0,,48.0,,8.0,,,,,0,0,0,0,0,0,0,4008900.0
,62.0,,,,14.0,,,,,0,0,1,1,1,1,0,4630272.0
,18.0,,14.0,,5.0,,,,,1,1,1,1,0,0,0,2000000.0
,48.0,,,,10.0,,,,,0,0,0,0,0,0,0,4008900.0
,75.0,,43.0,,9.0,,,,,1,0,1,1,1,0,0,11000000.0
,32.0,,17.0,,4.0,,,,,1,0,1,1,0,1,1,9000000.0
,32.0,,18.0,,7.0,,,,,1,0,1,1,1,0,0,4800000.0
,19.0,,19.0,,1.0,,,,,1,1,1,1,0,0,0,2716000.0
,68.0,,,,14.0,,,,,0,0,0,0,0,0,0,5770800.0
,35.0,,19.0,,14.0,,,,,1,1,1,0,1,0,1,6200000.0
,76.0,,45.0,,4.0,,,,,0,1,0,0,0,0,0,11317400.0
,31.0,,18.0,,5.0,,,,,1,1,1,0,1,0,0,5000000.0
,37.0,,22.0,,9.0,,,,,1,0,1,1,0,0,0,6200000.0
,38.0,,19.0,,11.0,,,,,1,1,1,1,1,0,0,6700000.0
,43.0,,18.0,,5.0,,,,,0,1,1,0,0,0,1,3811975.0
,76.0,,,,10.0,,,,,0,0,0,0,0,0,0,5829200.0
,39.0,,20.0,,12.0,,,,,1,1,1,1,0,0,1,6100000.0
,39.0,,20.0,,19.0,,,,,1,0,1,1,1,0,1,6500000.0
,156.0,,,,10.0,,,,,1,1,1,1,1,1,1,24818928.0
,77.0,,,,12.0,,,,,0,0,0,0,0,0,1,6205910.0
,58.0,,43.0,,5.0,,,,,1,1,1,1,0,0,0,8000000.0
,67.0,,,,2.0,,,,,0,0,0,0,0,0,0,3681002.0
,88.0,,,,7.0,,,,,0,0,0,0,0,0,0,6756400.0
,35.0,,,,2.0,,,,,0,0,0,0,0,0,0,3213000.0
,56.0,,56.0,,1.0,,,,,0,1,1,0,0,0,1,5680000.0
,30.0,,17.0,,4.0,,,,,1,1,1,0,1,0,1,4500000.0
,33.0,,17.0,,5.0,,,,,1,1,1,1,1,0,0,5100000.0
,74.0,,45.0,,4.0,,,,,1,0,1,1,1,0,0,14350000.0
,43.0,,,,12.0,,,,,0,0,1,0,0,0,0,4383700.0
,30.0,,18.0,,3.0,,,,,1,1,1,1,1,0,1,5000000.0
,33.0,,17.0,,14.0,,,,,1,1,1,1,0,1,1,8100000.0
,32.0,,19.0,,4.0,,,,,1,1,1,1,0,0,0,6050000.0
,34.0,,19.0,,12.0,,,,,0,1,1,0,0,0,0,4600000.0
,40.0,,,,11.0,,,,,0,0,0,0,0,0,0,4600000.0
,79.0,,74.0,,14.0,,,,,0,1,1,0,0,0,1,6780400.0
,52.0,,30.0,,4.0,,,,,1,0,1,1,1,0,1,8500000.0
,28.0,,17.0,,1.0,,,,,1,1,1,1,1,0,0,4560000.0
,36.0,,36.0,,1.0,,,,,1,0,1,0,1,0,0,2950300.0
,21.0,,13.0,,8.0,,,,,0,1,1,1,1,0,0,3300000.0
,76.0,,,,16.0,,,,,0,0,1,0,0,0,0,6975488.0
,48.0,,,,11.0,,,,,0,0,0,0,0,0,0,4008900.0
,35.0,,33.0,,2.0,,,,,1,0,1,0,0,0,1,4800000.0
,40.0,,18.0,,6.0,,,,,0,1,0,0,0,0,1,3946975.0
,37.0,,19.0,,7.0,,,,,0,0,1,0,1,0,0,2000000.0
,39.0,,36.0,,13.0,,,,,1,1,1,1,0,0,0,6900000.0
,58.0,,,,18.0,,,,,0,1,0,0,0,0,1,5063160.0
,40.0,,,,3.0,,,,,0,1,1,0,0,0,1,3830500.0
,58.0,,,,3.0,,,,,0,1,1,0,0,0,1,5821200.0
,53.0,,29.0,,11.0,,,,,1,1,1,0,1,0,1,7500000.0
,20.0,,18.0,,4.0,,,,,1,1,1,1,0,0,0,2716000.0
,38.0,,,,3.0,,,,,0,0,0,0,0,0,1,3396800.0
,76.0,,,,16.0,,,,,0,1,1,0,0,0,1,6114610.0
,47.0,,32.0,,14.0,,,,,1,1,1,0,1,0,1,6500000.0
,48.0,,,,3.0,,,,,0,0,0,0,0,0,0,4025500.0
,56.0,,30.0,,7.0,,,,,1,1,1,1,1,0,0,10600000.0
,59.0,,34.0,,12.0,,,,,0,1,1,0,0,0,0,11822900.0
,58.0,,30.0,,2.0,,,,,0,1,1,1,0,0,1,8800000.0
,77.0,,40.0,,10.0,,,,,0,1,1,0,0,0,1,6654530.0
,37.0,,18.0,,12.0,,,,,1,0,1,0,0,0,1,5125000.0
,98.0,,65.0,,8.0,,,,,1,0,1,1,0,0,1,19100000.0
,42.0,,23.0,,14.0,,,,,1,1,1,0,0,0,1,7300000.0
,82.0,,82.0,,2.0,,,,,0,1,1,1,0,0,0,4819270.0
,60.0,,,,1.0,,,,,0,1,1,1,0,0,0,3810000.0
,59.0,,34.0,,10.0,,,,,1,0,1,1,1,0,0,15000000.0
,48.0,,,,6.0,,,,,0,0,0,0,0,0,0,4025500.0
,37.0,,18.0,,16.0,,,,,1,1,1,0,1,0,0,5000000.0
,61.0,,,,18.0,,,,,0,0,1,1,1,0,0,8248500.0
,44.0,,,,9.0,,,,,0,0,0,0,0,0,0,4741970.0
,42.0,,,,2.0,,,,,0,0,0,0,0,0,0,3444000.0
,79.0,,74.0,,12.0,,,,,0,1,1,0,0,0,1,6780400.0
,40.0,,,,10.0,,,,,0,1,1,1,1,0,1,7352800.0
,38.0,,38.0,,8.0,,,,,0,0,1,1,1,1,0,3295985.0
,44.0,,,,14.0,,,,,0,0,0,0,0,0,0,3660300.0
,70.0,,,,15.0,,,,,0,0,1,0,0,0,0,6469644.0
,60.0,,,,13.0,,,,,0,0,0,0,0,0,1,5082880.0
,34.0,,,,4.0,,,,,1,1,1,0,1,0,0,3024938.0
,79.0,,,,4.0,,,,,0,0,0,0,0,0,0,6136900.0
,37.0,,,,12.0,,,,,0,0,0,0,0,0,1,3274574.0
,57.0,,,,12.0,,,,,0,0,0,0,0,0,0,4396700.0
,46.0,,19.0,,17.0,,,,,1,1,1,1,0,1,1,7389480.0
,27.0,,14.0,,4.0,,,,,1,0,1,0,1,0,0,4900000.0
,38.0,,18.0,,8.0,,,,,0,1,1,0,0,0,1,3912000.0
,32.0,,21.0,,7.0,,,,,1,1,1,0,0,0,1,5200000.0
,61.0,,,,18.0,,,,,0,0,1,1,1,0,0,8248500.0
,75.0,,44.0,,9.0,,,,,0,1,0,0,0,0,0,11404800.0
,96.0,,,,23.0,,,,,0,0,1,1,1,0,0,11967240.0
,42.0,,,,12.0,,,,,0,0,0,0,0,0,0,3510900.0
,59.0,,,,16.0,,,,,0,0,0,0,0,0,0,4506800.0
,63.0,,,,17.0,,,,,0,0,1,1,1,1,0,4731352.0
,77.0,,,,6.0,,,,,0,0,1,1,1,1,0,5501549.0
,58.0,,,,7.0,,,,,0,0,0,0,0,0,0,4535300.0
,35.0,,,,3.0,,,,,0,0,0,0,0,0,1,3141600.0
,32.0,,15.0,,1.0,,,,,1,1,1,1,1,0,0,6100000.0
,38.0,,,,16.0,,,,,0,0,1,0,0,0,0,3219352.0
,63.0,,,,16.0,,,,,0,0,1,1,1,1,0,4755317.0
,51.0,,30.0,,11.0,,,,,1,1,1,0,1,0,0,5800000.0
,38.0,,18.0,,3.0,,,,,0,1,1,0,0,0,1,3830500.0
,50.0,,,,1.0,,,,,0,0,0,0,0,0,0,4242000.0
,87.0,,,,12.0,,,,,0,0,0,0,0,0,0,7008000.0
,18.0,,14.0,,5.0,,,,,1,1,1,1,0,0,0,2716000.0
,61.0,,,,6.0,,,,,0,0,1,0,0,0,0,5946640.0
,49.0,,28.0,,10.0,,,,,0,1,1,0,1,0,0,6300000.0
,62.0,,,,9.0,,,,,0,0,1,0,0,0,0,4731621.0
,44.0,,27.0,,5.0,,,,,1,0,1,0,1,0,0,2000000.0
,75.0,,46.0,,9.0,,,,,1,0,1,0,1,0,0,12700000.0
,39.0,,19.0,,7.0,,,,,0,1,1,0,1,0,1,4900000.0
,43.0,,,,14.0,,,,,0,1,1,0,0,0,1,3912000.0
,74.0,,,,12.0,,,,,0,0,0,0,0,0,1,5223813.0
,56.0,,34.0,,4.0,,,,,1,1,1,1,1,0,1,7950000.0
,159.0,,159.0,,1.0,,,,,0,0,0,0,0,0,1,7434966.0
,58.0,,,,17.0,,,,,0,0,1,1,1,1,0,5063160.0
,61.0,,,,8.0,,,,,0,0,1,0,0,0,0,10176063.0
,55.0,,,,2.0,,,,,0,1,1,0,0,0,1,4779062.0
,60.0,,30.0,,11.0,,,,,0,1,1,0,0,0,1,5082880.0
,39.0,,18.0,,8.0,,,,,1,1,1,1,0,0,0,7750000.0
,32.0,,20.0,,3.0,,,,,1,1,1,0,1,0,0,4750000.0
,68.0,,,,9.0,,,,,0,0,0,0,0,0,0,5770800.0
,63.0,,44.0,,8.0,,,,,1,1,1,0,1,0,0,9700000.0
,57.0,,57.0,,3.0,,,,,0,1,0,0,0,0,1,4503212.0
,43.0,,40.0,,24.0,,,,,0,0,1,1,1,0,0,6799850.0
,77.0,,,,17.0,,,,,0,0,1,1,1,0,0,6198500.0
,63.0,,,,17.0,,,,,0,0,1,0,0,0,0,4754493.0
,68.0,,,,5.0,,,,,0,0,0,0,0,0,0,5289900.0
,40.0,,23.0,,15.0,,,,,1,0,1,0,1,0,0,2000000.0
,78.0,,,,15.0,,,,,0,1,1,1,0,0,1,5447553.0
,50.0,,50.0,,11.0,,,,,0,1,1,0,0,1,1,3624072.0
,38.0,,18.0,,7.0,,,,,1,1,1,1,1,0,0,5650000.0
,62.0,,62.0,,5.0,,,,,0,0,1,0,0,0,0,4582831.0
,58.0,,,,21.0,,,,,0,1,0,0,0,0,1,5063160.0
,58.0,,58.0,,23.0,,,,,0,1,0,0,0,0,1,5213933.0
,37.0,,,,11.0,,,,,0,0,0,0,0,0,1,3274574.0
,50.0,,30.0,,17.0,,,,,1,1,1,1,1,0,0,7400000.0
,40.0,,,,15.0,,,,,0,0,1,1,1,1,0,4240000.0
,31.0,,19.0,,4.0,,,,,1,1,1,1,1,0,1,5100000.0
,57.0,,,,15.0,,,,,0,0,1,1,1,1,0,4503212.0
,40.0,,21.0,,9.0,,,,,1,1,1,0,0,1,1,5700000.0
,63.0,,,,,,,,,0,0,1,0,0,0,0,4773449.0
,70.0,,36.0,,8.0,,,,,1,0,1,1,1,0,0,8750000.0
,62.0,,,,11.0,,,,,1,1,1,0,1,0,0,4708271.0
,73.0,,,,17.0,,,,,1,1,1,0,0,0,1,11918400.0
,62.0,,62.0,,13.0,,,,,0,0,1,1,1,1,0,4680164.0
,63.0,,,,7.0,,,,,0,0,1,0,0,0,0,4787177.0
,32.0,,20.0,,3.0,,,,,0,1,1,1,1,0,0,5300000.0
,40.0,,,,1.0,,,,,0,0,0,0,0,0,0,3317050.0
,50.0,,,,3.0,,,,,0,0,0,0,0,0,1,4595500.0
,59.0,,57.0,,12.0,,,,,1,1,1,0,1,0,0,4651768.0
,40.0,,40.0,,15.0,,,,,0,1,1,0,0,1,1,2937092.0
,57.0,,32.0,,4.0,,,,,1,1,1,1,0,1,1,8500000.0
,37.0,,,,2.0,,,,,1,1,1,0,1,0,0,3274574.0
,40.0,,40.0,,6.0,,,,,0,0,1,0,0,0,0,3929586.0
,38.0,,18.0,,2.0,,,,,0,1,1,0,0,0,1,3708250.0
,40.0,,38.0,,14.0,,,,,0,1,1,0,0,0,1,6985160.0
,58.0,,54.0,,7.0,,,,,0,0,1,1,1,0,0,7670520.0
,42.0,,28.0,,3.0,,,,,1,1,1,1,1,0,0,6000000.0
,34.0,,20.0,,7.0,,,,,1,1,1,1,0,0,0,7700000.0
,35.0,,20.0,,4.0,,,,,1,0,1,0,1,0,0,4450000.0
,85.0,,50.0,,9.0,,,,,0,1,1,0,0,0,0,7250000.0
,79.0,,79.0,,2.0,,,,,0,0,1,0,0,0,0,5451970.0
,37.0,,19.0,,5.0,,,,,0,1,1,0,1,0,1,4150000.0
,89.0,,,,13.0,,,,,0,1,1,1,1,0,1,15520000.0
,81.0,,60.0,,3.0,,,,,1,1,1,0,0,0,0,5000000.0
,98.0,,63.0,,5.0,,,,,1,0,1,1,1,0,0,17500000.0
,55.0,,55.0,,11.0,,,,,0,0,0,0,0,0,1,4465176.0
,58.0,,,,10.0,,,,,0,0,0,0,0,0,0,4535300.0
,63.0,,43.0,,9.0,,,,,1,0,1,1,0,0,0,11000000.0
,60.0,,30.0,,8.0,,,,,0,1,1,0,0,0,1,5090800.0
,50.0,,,,3.0,,,,,0,0,0,0,0,0,1,4545000.0
,43.0,,18.0,,13.0,,,,,0,1,1,0,0,0,1,3749000.0
,38.0,,23.0,,5.0,,,,,1,1,1,1,0,0,0,6400000.0
,68.0,,,,6.0,,,,,0,0,0,0,0,0,0,5259100.0
,61.0,,61.0,,8.0,,,,,0,0,1,0,0,0,0,4687997.0
,42.0,,42.0,,1.0,,,,,1,0,0,0,0,0,0,2864850.0
,57.0,,,,9.0,,,,,0,1,0,0,0,0,1,4562601.0
,79.0,,,,,,,,,0,0,1,0,0,0,0,5682046.0
,79.0,,75.0,,13.0,,,,,0,0,1,1,1,0,0,6256800.0
,38.0,,17.0,,24.0,,,,,1,1,1,0,0,0,1,3800000.0
,59.0,,38.0,,3.0,,,,,1,0,1,0,1,0,0,8500000.0
,77.0,,45.0,,9.0,,,,,1,0,1,0,1,0,0,12950000.0
,45.0,,29.0,,4.0,,,,,1,1,1,1,1,0,1,9200000.0
,44.0,,17.0,,10.0,,,,,0,1,0,0,0,0,1,4140682.0
,83.0,,,,7.0,,,,,0,0,0,0,0,0,1,7181000.0
,38.0,,19.0,,15.0,,,,,1,1,1,1,0,0,0,6000000.0
,39.0,,,,11.0,,,,,0,0,1,1,1,0,0,6331792.0
,53.0,,29.0,,11.0,,,,,1,1,1,0,1,0,1,7550000.0
,51.0,,,,3.0,,,,,0,0,1,1,1,1,0,4108780.0
,37.0,,37.0,,3.0,,,,,1,1,1,0,1,0,0,3274574.0
,32.0,,18.0,,8.0,,,,,1,0,1,1,1,0,1,5950000.0
,43.0,,,,23.0,,,,,0,0,1,1,1,0,0,6361150.0
,68.0,,,,10.0,,,,,0,0,0,0,0,0,0,5289900.0
,27.0,,14.0,,,,,,,1,1,1,0,0,0,1,3000000.0
,18.0,,14.0,,2.0,,,,,1,1,1,1,0,0,0,2910000.0
,48.0,,,,4.0,,,,,0,0,0,0,0,0,0,4008900.0
,31.0,,30.0,,5.0,,,,,0,1,1,1,0,0,0,5400000.0
,55.0,,,,,,,,,1,1,1,0,1,0,0,4162846.0
,34.0,,19.0,,7.0,,,,,0,1,1,0,0,0,1,5600000.0
,75.0,,,,16.0,,,,,0,0,1,1,1,0,0,6415200.0
,39.0,,17.0,,9.0,,,,,1,1,1,0,1,1,1,2000000.0
,35.0,,20.0,,7.0,,,,,1,0,1,0,1,0,0,6200000.0
,59.0,,59.0,,3.0,,,,,0,1,1,0,0,0,1,5800600.0
,59.0,,32.0,,13.0,,,,,0,1,1,0,0,0,0,11307200.0
,61.0,,29.0,,7.0,,,,,0,0,0,0,0,0,1,4900539.0
,39.0,,,,25.0,,,,,0,0,1,1,1,0,0,6603093.0
,68.0,,68.0,,10.0,,,,,0,0,0,0,0,0,0,5289000.0
,170.0,,,,1.0,,,,,0,0,0,0,0,0,1,7923741.0
,45.0,,29.0,,7.0,,,,,1,1,1,1,1,0,0,7050000.0
,38.0,,38.0,,13.0,,,,,0,0,1,0,0,0,0,3317827.0
,56.0,,,,15.0,,,,,0,1,1,0,0,1,1,3710221.0
,34.0,,20.0,,9.0,,,,,1,0,1,1,1,0,0,5070000.0
,54.0,,31.0,,10.0,,,,,1,1,1,1,0,0,1,15700000.0
,41.0,,,,15.0,,,,,0,1,0,0,0,0,1,3797364.0
,36.0,,,,3.0,,,,,0,0,0,0,0,0,1,3258000.0
,88.0,,,,14.0,,,,,0,0,0,0,0,0,0,6688000.0
,63.0,,,,1.0,,,,,0,0,0,0,0,0,0,3204295.0
,40.0,,40.0,,10.0,,,,,0,0,1,0,0,0,0,3838010.0
,59.0,,38.0,,4.0,,,,,1,1,1,0,0,0,0,8650000.0
,44.0,,28.0,,9.0,,,,,0,1,1,0,1,0,0,5550000.0
,63.0,,58.0,,4.0,,,,,0,1,1,0,0,0,1,5268720.0
,63.0,,30.0,,9.0,,,,,0,1,1,0,0,0,1,5153050.0
,50.0,,,,16.0,,,,,1,1,1,0,0,0,0,3529096.0
,37.0,,36.0,,9.0,,,,,0,0,0,0,0,0,1,3274574.0
,44.0,,28.0,,9.0,,,,,1,1,1,1,1,0,1,6500000.0
,76.0,,44.0,,13.0,,,,,1,1,1,1,1,0,1,13100000.0
,38.0,,38.0,,6.0,,,,,0,0,1,0,0,0,0,3318508.0
,38.0,,19.0,,6.0,,,,,0,0,1,0,0,0,0,1544000.0
,45.0,,28.0,,2.0,,,,,1,1,1,1,1,0,1,6800000.0
,43.0,,18.0,,16.0,,,,,0,0,1,1,1,1,0,3573584.0
,43.0,,38.0,,13.0,,,,,0,1,1,0,0,0,1,3749000.0
,37.0,,,,8.0,,,,,0,0,0,0,0,0,0,3559680.0
,51.0,,30.0,,12.0,,,,,0,0,1,0,1,0,1,9050000.0
,45.0,,40.0,,9.0,,,,,0,1,1,0,0,0,1,3946975.0
,59.0,,,,,,,,,0,0,0,0,0,0,0,4535599.0
,79.0,,74.0,,2.0,,,,,0,1,1,0,0,0,1,6587775.0
,43.0,,43.0,,5.0,,,,,1,1,1,0,1,0,0,6269800.0
,38.0,,19.0,,14.0,,,,,1,1,1,0,0,0,1,5600000.0
,73.0,,41.0,,14.0,,,,,1,0,1,0,1,0,0,9900000.0
,79.0,,,,9.0,,,,,0,0,1,1,1,1,0,5642192.0
,31.0,,31.0,,6.0,,,,,0,0,0,0,0,0,0,3333550.0
,61.0,,,,10.0,,,,,0,1,1,1,1,0,1,8248500.0
,60.0,,,,22.0,,,,,0,1,0,0,0,0,1,5559427.0
,82.0,,,,3.0,,,,,1,0,0,0,0,0,0,4433400.0
,74.0,,,,17.0,,,,,0,1,0,0,0,0,1,5599355.0
,54.0,,54.0,,3.0,,,,,0,0,1,1,1,0,0,7844850.0
,51.0,,,,8.0,,,,,0,0,1,0,0,0,0,4241830.0
,57.0,,43.0,,9.0,,,,,1,1,1,0,1,0,0,7600000.0
,60.0,,30.0,,6.0,,,,,0,1,1,0,0,0,1,4975100.0
,40.0,,,,15.0,,,,,0,1,1,1,1,0,1,7132216.0
,59.0,,,,16.0,,,,,0,0,0,0,0,0,0,4506800.0
,31.0,,21.0,,3.0,,,,,1,1,1,1,1,0,1,5700000.0
,32.0,,18.0,,3.0,,,,,1,1,1,1,1,0,1,5200000.0
,28.0,,12.0,,5.0,,,,,1,0,1,0,0,0,0,5100000.0
,35.0,,19.0,,16.0,,,,,1,0,1,1,1,0,0,6600000.0
,68.0,,,,14.0,,,,,0,0,0,0,0,0,0,5375210.0
,44.0,,28.0,,9.0,,,,,1,1,1,0,1,0,1,6150000.0
,43.0,,,,9.0,,,,,0,0,1,0,0,0,0,4122377.0
,60.0,,,,20.0,,,,,0,1,0,0,0,0,1,5559427.0
,50.0,,30.0,,10.0,,,,,1,0,1,0,0,0,0,3900000.0
,44.0,,,,12.0,,,,,0,1,0,0,0,0,1,4154245.0
,38.0,,,,3.0,,,,,0,0,1,0,0,0,0,3259256.0
,80.0,,51.0,,15.0,,,,,0,1,0,0,0,0,0,12165500.0
,82.0,,82.0,,2.0,,,,,1,0,0,0,0,0,0,4433400.0
,42.0,,28.0,,7.0,,,,,1,1,1,0,0,0,0,7600000.0
,57.0,,,,18.0,,,,,0,1,0,0,0,0,1,4646863.0
,76.0,,,,7.0,,,,,0,0,0,0,0,0,0,5905900.0
,39.0,,,,14.0,,,,,0,1,1,1,1,0,1,7098000.0
,57.0,,,,13.0,,,,,0,1,1,0,0,0,1,5148650.0
,37.0,,,,9.0,,,,,1,1,1,0,1,0,0,3274574.0
,38.0,,,,8.0,,,,,0,1,1,1,1,0,1,6708520.0
,58.0,,30.0,,16.0,,,,,0,1,1,0,0,0,1,5220272.0
,61.0,,,,2.0,,,,,0,0,1,1,1,0,0,9262826.0
,62.0,,,,14.0,,,,,0,0,1,0,0,0,0,4701158.0
,57.0,,,,1.0,,,,,0,0,1,0,0,0,0,4128176.0
,82.0,,82.0,,17.0,,,,,1,1,1,0,0,1,0,13220865.0
,82.0,,82.0,,3.0,,,,,1,0,0,0,0,0,0,4225045.0
,31.0,,17.0,,5.0,,,,,1,1,1,1,0,1,0,6890000.0
,55.0,,34.0,,4.0,,,,,0,1,1,0,1,0,1,7100000.0
,65.0,,,,1.0,,,,,1,1,1,0,1,0,0,4178300.0
,38.0,,19.0,,15.0,,,,,1,0,1,1,1,0,0,7750000.0
,34.0,,34.0,,13.0,,,,,0,0,0,0,0,0,1,3059062.0
,138.0,,138.0,,1.0,,,,,0,0,0,0,0,0,1,5798496.0
,43.0,,,,3.0,,,,,0,1,1,0,0,0,1,4370000.0
,76.0,,44.0,,13.0,,,,,0,1,1,0,0,0,0,14238000.0
,37.0,,22.0,,8.0,,,,,1,1,1,0,1,0,0,5650000.0
,48.0,,48.0,,7.0,,,,,0,1,1,0,0,1,1,3267648.0
,38.0,,38.0,,2.0,,,,,0,0,1,0,0,0,0,3226339.0
,54.0,,31.0,,2.0,,,,,1,1,1,0,1,0,1,10100000.0
,60.0,,,,6.0,,,,,0,1,1,0,0,0,1,5082880.0
,38.0,,19.0,,14.0,,,,,0,0,1,0,1,0,1,7400000.0
,38.0,,,,12.0,,,,,0,1,1,0,1,0,1,7205744.0
,77.0,,,,10.0,,,,,0,0,1,0,0,0,0,5742539.0
,32.0,,19.0,,7.0,,,,,1,1,1,1,1,0,1,5050000.0
,77.0,,,,4.0,,,,,0,0,0,0,0,0,0,5859600.0
,42.0,,26.0,,5.0,,,,,1,1,1,1,1,0,1,8500000.0
,142.0,,142.0,,6.0,,,,,1,1,1,1,1,0,0,28215000.0
,79.0,,,,8.0,,,,,0,0,1,1,1,1,0,5675710.0
,52.0,,,,9.0,,,,,0,0,1,0,0,0,0,4303976.0
,44.0,,,,23.0,,,,,0,0,0,0,0,0,1,4212183.0
,52.0,,30.0,,7.0,,,,,1,1,1,1,1,0,0,6450000.0
,38.0,,,,3.0,,,,,0,0,0,0,0,0,1,3396800.0
,74.0,,,,17.0,,,,,0,0,1,0,0,0,0,6096003.0
,42.0,,,,3.0,,,,,0,1,1,1,0,0,0,2979870.0
,38.0,,18.0,,2.0,,,,,0,1,1,1,1,0,0,6200000.0
,38.0,,,,13.0,,,,,0,0,1,1,1,1,0,3317827.0
,33.0,,14.0,,22.0,,,,,1,1,1,1,1,0,1,6000000.0
,79.0,,,,15.0,,,,,0,0,1,1,1,0,0,6415200.0
,56.0,,,,8.0,,,,,0,0,0,0,0,0,0,4681200.0
,53.0,,32.0,,10.0,,,,,0,1,1,0,1,0,0,8550000.0
,49.0,,,,3.0,,,,,0,0,0,0,0,0,1,4473000.0
,32.0,,18.0,,3.0,,,,,0,1,1,0,1,0,0,4300000.0
,76.0,,,,6.0,,,,,0,0,0,0,0,0,0,5905900.0
,38.0,,,,3.0,,,,,0,0,0,0,0,0,0,3361600.0
,98.0,,62.0,,11.0,,,,,1,0,1,1,1,0,0,13700000.0
,48.0,,25.0,,1.0,,,,,1,1,1,0,1,0,1,6300000.0
,50.0,,28.0,,13.0,,,,,1,1,1,1,1,0,0,10500000.0
,37.0,,36.0,,13.0,,,,,0,0,0,0,0,0,1,3274574.0
,40.0,,18.0,,14.0,,,,,1,1,1,1,1,0,0,3250000.0
,61.0,,61.0,,3.0,,,,,1,1,1,1,1,0,1,4604493.0
,79.0,,,,10.0,,,,,0,0,1,1,1,1,0,5761879.0
,38.0,,20.0,,,,,,,1,1,1,0,1,0,0,2000000.0
,62.0,,62.0,,10.0,,,,,0,0,1,1,1,1,0,4786322.0
,62.0,,62.0,,15.0,,,,,0,0,1,1,1,1,0,4615827.0
,78.0,,78.0,,11.0,,,,,0,0,1,1,1,1,0,5608283.0
,32.0,,20.0,,1.0,,,,,1,0,1,1,1,0,0,4900000.0
,57.0,,33.0,,7.0,,,,,1,1,1,1,0,0,0,9000000.0
,34.0,,22.0,,3.0,,,,,0,0,1,0,0,0,1,4100000.0
,42.0,,26.0,,4.0,,,,,1,1,1,1,0,0,0,6650000.0
,36.0,,19.0,,8.0,,,,,0,1,1,0,1,0,1,4600000.0
,65.0,,65.0,,9.0,,,,,0,0,0,0,0,0,1,4867623.0
,67.0,,67.0,,3.0,,,,,0,0,0,0,0,0,0,3824700.0
,76.0,,71.0,,9.0,,,,,0,1,1,0,0,0,1,6188280.0
,50.0,,,,2.0,,,,,0,0,0,0,0,0,0,4545000.0
,40.0,,18.0,,7.0,,,,,0,1,1,0,0,0,1,3925640.0
,40.0,,18.0,,10.0,,,,,0,1,1,0,0,0,1,3968310.0
,34.0,,19.0,,12.0,,,,,1,1,1,1,1,0,0,7200000.0
,65.0,,,,3.0,,,,,1,0,0,0,0,0,0,4266307.0
,63.0,,,,7.0,,,,,0,0,1,1,1,1,0,4782896.0
,37.0,,22.0,,1.0,,,,,1,0,1,1,0,0,0,5700000.0
,50.0,,50.0,,12.0,,,,,1,1,1,0,0,0,0,3624072.0
,88.0,,,,11.0,,,,,0,0,0,0,0,0,0,6837600.0
,35.0,,,,3.0,,,,,0,0,0,0,0,0,1,3150400.0
,35.0,,20.0,,8.0,,,,,1,1,1,0,0,1,1,5900000.0
,75.0,,,,9.0,,,,,0,0,1,1,1,0,0,6415200.0
,45.0,,28.0,,9.0,,,,,1,0,1,0,0,0,1,7000000.0
,52.0,,,,13.0,,,,,0,0,1,1,1,0,0,4994650.0
,57.0,,,,16.0,,,,,0,1,0,0,0,0,1,4562601.0
,60.0,,,,5.0,,,,,0,1,0,0,0,0,1,4975100.0
,48.0,,,,5.0,,,,,0,0,0,0,0,0,0,4025500.0
,55.0,,,,13.0,,,,,0,1,1,0,0,0,1,5148650.0
,41.0,,41.0,,5.0,,,,,0,1,1,0,0,0,1,3837320.0
,65.0,,65.0,,1.0,,,,,1,0,0,0,0,0,0,4178300.0
,61.0,,,,10.0,,,,,0,0,1,1,1,0,0,5571000.0
,79.0,,,,10.0,,,,,0,0,1,0,0,0,0,5646643.0
,77.0,,,,17.0,,,,,0,0,1,1,1,0,0,6254850.0
,79.0,,58.0,,3.0,,,,,1,0,1,0,0,0,0,12500000.0
